Type,Threads,Total-Time,Thread-Id,Thread-Time,Root-Read-Wait,Root-Write-Wait,Readlock-Wait,Writelock-wait,Readlock-Aquired,Writelock-Aquired,Readlock-Failed,Writelock-Failed,LowFence-Overwrites,Optimistic-Successes,Optimistic-Failures
smallset/skew08/part05,8,82.32,4,80.36,13283006464.00,257273.50,33617037312.00,2485383424.00,77049387,22250556,9214942,285857,0,0,22250104
smallset/skew08/part06,8,82.32,5,80.74,12806075392.00,379198.66,33351514112.00,2465094144.00,77159552,22250585,9869411,276790,0,0,22250113
smallset/skew08/part07,8,82.32,6,80.25,13239792640.00,322584.00,34008393728.00,2417458944.00,77086370,22250912,8912172,261951,0,0,22250218
smallset/skew08/part08,8,82.32,7,80.46,13016934400.00,601014.12,34051282944.00,2458814208.00,77121979,22251073,9860190,261871,0,0,22250273
smallset/sorted08/part01,8,88.14,0,84.20,15732959232.00,406449.19,35645169664.00,15322363904.00,68537528,22251069,12826785,10473912,0,0,22250278
smallset/sorted08/part02,8,88.14,1,85.89,15210017792.00,356241.28,35157577728.00,16977997824.00,69644596,22251011,10168829,11740399,0,0,22250252
smallset/sorted08/part03,8,88.14,2,86.95,15071076352.00,421261.88,35509649408.00,17509578752.00,70367319,22251227,11898550,12792449,0,0,22250328
smallset/sorted08/part04,8,88.14,3,86.51,14592877568.00,112758.36,34673500160.00,17787287552.00,69847533,22250282,10038053,12675106,0,0,22250012
smallset/sorted08/part05,8,88.14,4,86.39,14633714688.00,150164.81,34734243840.00,17886283776.00,69938325,22250368,9891021,12755037,0,0,22250042
smallset/sorted08/part06,8,88.14,5,80.27,15037336576.00,1132940.00,34241193984.00,13738917888.00,66936257,22252665,11542209,9085561,0,0,22250809
smallset/sorted08/part07,8,88.14,6,81.17,15205070848.00,157431.88,34768269312.00,14226555904.00,67573323,22250435,11372004,9530651,0,0,22250062
smallset/sorted08/part08,8,88.14,7,86.83,15046939648.00,245028.02,35661836288.00,17937057792.00,70424218,22250679,11458825,12778773,0,0,22250147
smallset/skew16/part01,16,338.13,0,329.59,110962376704.00,1189030.88,269490946048.00,1510606848.00,39013991,11125546,72488595,58185,0,0,11125142
smallset/skew16/part02,16,338.13,1,334.59,113343438848.00,1032898.62,273360617472.00,1489450240.00,39366278,11125513,71592132,61531,0,0,11125130
smallset/skew16/part03,16,338.13,2,302.26,100680196096.00,1076151.75,243854442496.00,1526033664.00,37978608,11125542,70250852,64894,0,0,11125140
smallset/skew16/part04,16,338.13,3,321.95,104325873664.00,1543494.00,261763661824.00,1535107072.00,38327015,11125708,73891305,62761,0,0,11125195
smallset/skew16/part05,16,338.13,4,336.63,113554161664.00,1960595.25,275787939840.00,1485916288.00,39284150,11125817,72540193,61593,0,0,11125232
smallset/skew16/part06,16,338.13,5,331.22,109917954048.00,1634995.00,269644857344.00,1530725760.00,38651062,11125877,74438933,65398,0,0,11125254
smallset/skew16/part07,16,338.13,6,337.02,114934956032.00,749986.88,275238649856.00,1490659584.00,39820459,11125249,68321725,56350,0,0,11125042
smallset/skew16/part08,16,338.13,7,336.96,114611216384.00,445856.25,274821464064.00,1486913408.00,39753337,11125192,68111848,54496,0,0,11125025
smallset/skew16/part09,16,338.13,8,321.86,106903191552.00,1171940.38,264720875520.00,1398305024.00,38727488,11125322,72019853,50628,0,0,11125068
smallset/skew16/part10,16,338.13,9,336.01,114456018944.00,847672.69,275750748160.00,1396510976.00,39510629,11125336,70756011,46865,0,0,11125074
smallset/skew16/part11,16,338.13,10,308.05,102892191744.00,796940.38,250757300224.00,1429008768.00,38104836,11125304,71217463,52534,0,0,11125064
smallset/skew16/part12,16,338.13,11,336.24,114140135424.00,785322.31,275649101824.00,1394474112.00,39465805,11125393,70545350,45379,0,0,11125093
smallset/skew16/part13,16,338.13,12,317.68,105109667840.00,1295674.12,259972874240.00,1413852416.00,38444125,11125528,72096607,49340,0,0,11125136
smallset/skew16/part14,16,338.13,13,334.73,113916370944.00,1005613.25,274375393280.00,1387662080.00,39363083,11125572,71028838,43450,0,0,11125152
smallset/skew16/part15,16,338.13,14,333.40,112746487808.00,1226205.62,270841659392.00,1437271552.00,39160392,11125486,71156066,46980,0,0,11125122
smallset/skew16/part16,16,338.13,15,335.74,113785184256.00,944544.00,272894394368.00,1397428096.00,39361315,11125474,70458902,44418,0,0,11125121
smallset/sorted16/part01,16,355.99,0,270.94,88142897152.00,4108835.25,187578269696.00,39282507776.00,30250964,11127118,55344824,13677774,0,0,11125652
smallset/sorted16/part02,16,355.99,1,342.96,100354555904.00,668267.38,247669915648.00,43230654464.00,37584343,11125417,68376483,14852259,0,0,11125096
smallset/sorted16/part03,16,355.99,2,348.43,101012201472.00,661866.88,253510123520.00,43632734208.00,37415119,11125308,68508220,15360804,0,0,11125054
smallset/sorted16/part04,16,355.99,3,303.39,96204595200.00,1226960.38,218988789760.00,39264645120.00,32307794,11125616,60896798,13499454,0,0,11125156
smallset/sorted16/part05,16,355.99,4,351.59,101227020288.00,857530.56,256833994752.00,42671464448.00,36716169,11125590,68231233,14792535,0,0,11125152
smallset/sorted16/part06,16,355.99,5,331.65,98420211712.00,1286507.38,241586765824.00,41506742272.00,34461193,11125872,66773461,14528188,0,0,11125240
smallset/sorted16/part07,16,355.99,6,349.83,100897005568.00,383615.28,252364013568.00,43684831232.00,37569634,11125273,66085589,13858040,0,0,11125046
smallset/sorted16/part08,16,355.99,7,353.45,101837004800.00,331294.22,255766396928.00,43493261312.00,37954358,11125145,64509962,13676114,0,0,11125007
smallset/sorted16/part09,16,355.99,8,331.07,93725720576.00,852096.12,237140770816.00,43307966464.00,34638949,11125520,65370992,14341638,0,0,11125134
smallset/sorted16/part10,16,355.99,9,352.97,101061844992.00,312941.69,257788051456.00,44537335808.00,37174640,11125259,66581812,15163776,0,0,11125040
smallset/sorted16/part11,16,355.99,10,354.88,103195680768.00,199914.05,262350897152.00,43920777216.00,38063489,11125203,64199202,14561230,0,0,11125020
smallset/sorted16/part12,16,355.99,11,354.89,102741573632.00,2690105.50,261753716736.00,43690041344.00,38024900,11125261,64696513,14178679,0,0,11125043
smallset/sorted16/part13,16,355.99,12,351.10,100015390720.00,830292.69,255926140928.00,44032638976.00,36816278,11125369,67307720,14583140,0,0,11125077
smallset/sorted16/part14,16,355.99,13,354.22,103578353664.00,469363.12,260722556928.00,44295430144.00,38038259,11125507,65403905,14837206,0,0,11125126
smallset/sorted16/part15,16,355.99,14,354.27,102706257920.00,355637.56,255737331712.00,43895296000.00,38249762,11125414,65084730,14279281,0,0,11125094
smallset/sorted16/part16,16,355.99,15,354.06,102064390144.00,786253.25,256016891904.00,43887726592.00,37769180,11125527,65633896,14320818,0,0,11125133
smallset/skew32/part01,32,479.92,0,467.23,105423364096.00,3521951.25,388469555200.00,1474469120.00,19330224,5562902,41376618,75589,0,0,5562613
smallset/skew32/part02,32,479.92,1,464.36,109272154112.00,1775813.62,384853311488.00,1491252352.00,20168040,5562758,40685298,69763,0,0,5562563
smallset/skew32/part03,32,479.92,2,448.67,103388512256.00,1553180.38,369821974528.00,1500013056.00,19341523,5562769,40335245,77691,0,0,5562567
smallset/skew32/part04,32,479.92,3,473.25,111522684928.00,2968952.25,395477778432.00,1445294976.00,20106123,5562766,40563107,70352,0,0,5562567
smallset/skew32/part05,32,479.92,4,461.25,102349299712.00,2892119.25,382820024320.00,1480572416.00,19173771,5562772,41586091,77705,0,0,5562569
smallset/skew32/part06,32,479.92,5,450.76,108213870592.00,1327704.00,371543408640.00,1501264896.00,20050328,5562718,39382789,65807,0,0,5562553
smallset/skew32/part07,32,479.92,6,473.75,109881229312.00,1762493.62,395127324672.00,1472253056.00,19778730,5562847,39369044,75366,0,0,5562593
smallset/skew32/part08,32,479.92,7,470.95,111909134336.00,5218199.00,387325624320.00,1584335872.00,20194895,5562930,39918658,85716,0,0,5562619
smallset/skew32/part09,32,479.92,8,476.49,104531927040.00,3852250.25,387758817280.00,1671103872.00,19026297,5562974,36671291,84704,0,0,5562637
smallset/skew32/part10,32,479.92,9,478.76,110375092224.00,2476879.00,395601575936.00,1600227584.00,19878053,5562905,35801669,78181,0,0,5562614
smallset/skew32/part11,32,479.92,10,478.84,110964334592.00,2531529.00,395494490112.00,1605049472.00,20021122,5562886,35710061,79136,0,0,5562607
smallset/skew32/part12,32,479.92,11,477.05,103843028992.00,2889987.50,388913627136.00,1665052416.00,18929624,5562924,36477023,84221,0,0,5562621
smallset/skew32/part13,32,479.92,12,476.10,111550824448.00,985747.31,388984995840.00,1660680448.00,20025109,5562612,35796324,77520,0,0,5562517
smallset/skew32/part14,32,479.92,13,472.87,111861727232.00,1103957.12,384877854720.00,1679075712.00,19999107,5562637,35600364,74030,0,0,5562525
smallset/skew32/part15,32,479.92,14,477.21,111585386496.00,504803.84,395185651712.00,1634594432.00,20034106,5562614,35848706,80361,0,0,5562517
smallset/skew32/part16,32,479.92,15,431.50,101436866560.00,2145516.25,347151007744.00,1669328512.00,19154101,5562724,34601623,73965,0,0,5562552
smallset/skew32/part17,32,479.92,16,460.35,106725367808.00,1077699.38,384380141568.00,1487289088.00,20008202,5562685,37652096,67566,0,0,5562541
smallset/skew32/part18,32,479.92,17,406.00,100711497728.00,1185526.88,330530684928.00,1469353344.00,19207534,5562680,35581366,72974,0,0,5562541
smallset/skew32/part19,32,479.92,18,471.93,103155449856.00,1017333.25,394211950592.00,1418029952.00,19057837,5562626,37663681,66809,0,0,5562519
smallset/skew32/part20,32,479.92,19,477.81,110290542592.00,591555.62,402880626688.00,1398239616.00,20026275,5562676,37154755,66120,0,0,5562535
smallset/skew32/part21,32,479.92,20,478.07,110367719424.00,1215522.12,403462782976.00,1388757760.00,20050890,5562753,36862494,66121,0,0,5562561
smallset/skew32/part22,32,479.92,21,477.91,108696338432.00,1078926.25,403892699136.00,1364875520.00,19887783,5562732,37065681,62108,0,0,5562555
smallset/skew32/part23,32,479.92,22,473.50,100482031616.00,1497551.00,395748737024.00,1407457024.00,18946531,5562672,38393002,65175,0,0,5562535
smallset/skew32/part24,32,479.92,23,468.98,107374919680.00,1300136.50,389867864064.00,1485975040.00,20008519,5562682,38579654,63046,0,0,5562540
smallset/skew32/part25,32,479.92,24,460.63,104022188032.00,1016278.44,379212431360.00,1585605248.00,20146622,5562606,38866275,66498,0,0,5562515
smallset/skew32/part26,32,479.92,25,471.90,107251769344.00,2109659.25,391136903168.00,1543867264.00,20163432,5562714,39163887,67244,0,0,5562549
smallset/skew32/part27,32,479.92,26,471.12,107081334784.00,1495110.50,390307807232.00,1541799296.00,20140762,5562731,39286352,64737,0,0,5562555
smallset/skew32/part28,32,479.92,27,445.63,103949664256.00,2322627.75,364913065984.00,1567790208.00,20135074,5562775,37610131,60970,0,0,5562571
smallset/skew32/part29,32,479.92,28,471.11,106774339584.00,1544574.38,390850969600.00,1520197632.00,20046834,5562714,39307155,63004,0,0,5562551
smallset/skew32/part30,32,479.92,29,457.06,98507415552.00,2524916.00,376007753728.00,1537348352.00,19390538,5562800,39018781,66010,0,0,5562579
smallset/skew32/part31,32,479.92,30,398.24,99563864064.00,2317266.75,318531665920.00,1539028864.00,19498813,5562787,34200298,62142,0,0,5562573
smallset/skew32/part32,32,479.92,31,464.33,99648659456.00,1844417.50,383727370240.00,1547484032.00,19305864,5562770,39425970,63707,0,0,5562570
smallset/sorted32/part01,32,561.66,0,518.33,97316372480.00,1666406.62,297195569152.00,155704410112.00,19282377,5562824,34725489,21519126,0,0,5562583
smallset/sorted32/part02,32,561.66,1,372.69,97136566272.00,1470681.25,188828942336.00,143323447296.00,13427477,5562777,19745322,19302389,0,0,5562573
smallset/sorted32/part03,32,561.66,2,517.56,96742146048.00,1013641.38,295962869760.00,156322725888.00,19307933,5562746,34784098,21727099,0,0,5562559
smallset/sorted32/part04,32,561.66,3,517.36,96976175104.00,347460.72,296987688960.00,155470921728.00,19136655,5562658,34640038,21670851,0,0,5562531
smallset/sorted32/part05,32,561.66,4,317.94,93813809152.00,6519947.50,142095663104.00,141863223296.00,12153386,5564049,14922500,19659263,0,0,5562978
smallset/sorted32/part06,32,561.66,5,510.60,94880178176.00,289685.12,289405042688.00,155375419392.00,18839216,5562634,33820954,21380987,0,0,5562521
smallset/sorted32/part07,32,561.66,6,503.28,95732375552.00,425440.09,280263262208.00,156662890496.00,19298572,5562648,32942254,20485037,0,0,5562527
smallset/sorted32/part08,32,561.66,7,465.40,97807081472.00,1939956.50,255763611648.00,150464053248.00,17332401,5563105,30264038,19380196,0,0,5562679
smallset/sorted32/part09,32,561.66,8,315.40,93065854976.00,2031086.38,136565383168.00,143099641856.00,12176477,5563150,16229117,19079009,0,0,5562681
smallset/sorted32/part10,32,561.66,9,559.98,103559290880.00,1040745.94,304962568192.00,183077142528.00,19306310,5562919,30397170,28248214,0,0,5562617
smallset/sorted32/part11,32,561.66,10,560.34,102720086016.00,491026.50,305024008192.00,183841865728.00,19572359,5562745,30723191,28311655,0,0,5562555
smallset/sorted32/part12,32,561.66,11,560.23,101519081472.00,2335342.50,303038693376.00,185084788736.00,19463501,5562802,30705083,28609522,0,0,5562575
smallset/sorted32/part13,32,561.66,12,534.86,100534779904.00,199909.16,297270149120.00,170367959040.00,19314132,5562598,29906996,24415105,0,0,5562511
smallset/sorted32/part14,32,561.66,13,522.03,101337333760.00,531262.44,292286660608.00,157266231296.00,19409528,5562662,30153382,21374248,0,0,5562533
smallset/sorted32/part15,32,561.66,14,515.00,103075815424.00,2198700.75,299594416128.00,149405450240.00,16931384,5562796,30117934,20310368,0,0,5562579
smallset/sorted32/part16,32,561.66,15,523.22,101504811008.00,190439.38,297921445888.00,154861027328.00,18880847,5562592,30216477,21364279,0,0,5562510
smallset/sorted32/part17,32,561.66,16,560.39,98115002368.00,161893.94,301551190016.00,183169138688.00,19367136,5562555,26438147,24655446,0,0,5562497
smallset/sorted32/part18,32,561.66,17,558.74,96511729664.00,255134.41,297628565504.00,183853563904.00,19430842,5562598,26492106,24721851,0,0,5562511
smallset/sorted32/part19,32,561.66,18,560.50,96740163584.00,586919.75,299192188928.00,184916590592.00,19536703,5562547,26579640,24687307,0,0,5562493
smallset/sorted32/part20,32,561.66,19,560.42,96639442944.00,24176.81,298694180864.00,184867471360.00,19585294,5562555,26595768,25088593,0,0,5562493
smallset/sorted32/part21,32,561.66,20,560.59,97758928896.00,242579.81,299868782592.00,184666537984.00,19673799,5562561,26215375,24577143,0,0,5562499
smallset/sorted32/part22,32,561.66,21,560.58,96146456576.00,310489.41,299009409024.00,184859148288.00,19588749,5562591,26479719,24760763,0,0,5562507
smallset/sorted32/part23,32,561.66,22,521.99,91649056768.00,1220079.88,285032218624.00,157123854336.00,19090635,5562692,28725529,19324375,0,0,5562543
smallset/sorted32/part24,32,561.66,23,523.74,95792300032.00,515687.25,289506525184.00,157184376832.00,19552970,5562617,27734782,19455498,0,0,5562516
smallset/sorted32/part25,32,561.66,24,521.62,92062507008.00,1228319.00,284336488448.00,156558491648.00,18589353,5562722,28517295,19058127,0,0,5562551
smallset/sorted32/part26,32,561.66,25,547.25,95566528512.00,1359083.50,294336069632.00,181088878592.00,19299008,5562732,27068620,24384670,0,0,5562553
smallset/sorted32/part27,32,561.66,26,542.47,95689850880.00,1144739.50,293108613120.00,177318821888.00,19399659,5562777,27040762,23764689,0,0,5562561
smallset/sorted32/part28,32,561.66,27,523.84,97022484480.00,389441.66,288988495872.00,157456760832.00,19443394,5562676,27827021,19319464,0,0,5562535
smallset/sorted32/part29,32,561.66,28,545.84,96055230464.00,683446.69,293868634112.00,179624968192.00,19385779,5562747,27037421,24127826,0,0,5562555
smallset/sorted32/part30,32,561.66,29,558.79,97689174016.00,489972.59,300159959040.00,184078123008.00,19464326,5562631,27593835,25985363,0,0,5562519
smallset/sorted32/part31,32,561.66,30,546.57,96479920128.00,371016.09,295036125184.00,180719091712.00,19422633,5562739,27166193,24558835,0,0,5562554
smallset/sorted32/part32,32,561.66,31,555.39,98311544832.00,0.00,298822533120.00,183771234304.00,19559969,5562495,27337762,25572956,0,0,5562476
